topicId,topicName,visibility,summaries
cy4ngm8yg4dt,Whitehaven,TRUE,1
cxrlk4ywkz9t,Whitehall,TRUE,0
c27968gy67yt,Whitegate,TRUE,1
cjkm56d05kyt,Whitefield,TRUE,13
cwdnmry5mdgt,Whitefarland,TRUE,0
cdd52egw2dlt,Whitecroft,TRUE,0
ck7rdn2xd7zt,Whitechurch,TRUE,0
c51z9ypg91zt,Whitechurch,TRUE,0
c680ypkey86t,Whitechapel,TRUE,73
cgmxjyd1jmnt,White Bridge,TRUE,0
c1kr68g26k0t,White Ball,TRUE,1
c4y268p96ylt,Whiteabbey,TRUE,10
cp29jzedj2mt,Whitcombe,TRUE,1
cxrlk4ywkr9t,Whitchurch Canonicorum,TRUE,1
c27968gy6r6t,Whitchurch,TRUE,0
cwdnmry5m1gt,Whitchurch,TRUE,0
cjkm56d05wyt,Whitchurch,TRUE,0
c0n168gw65mt,Whitchurch,TRUE,34
cy4ngm8ygpdt,Whitchurch,TRUE,1
c27968gy6ryt,Whitchurch,TRUE,34
czm9g685g24t,Whitchurch,TRUE,0
c8zwn8k9nzzt,Whitchurch,TRUE,1
c90ek8r5k0nt,Whitchurch,TRUE,0
c1038wnxex4t,Whitby,TRUE,2
cdd52egw28lt,Whitburn,TRUE,0
c51z9ypg96zt,Whitburn,TRUE,9
cerlz5dgzpdt,Whitbourne,TRUE,0
c0n168gw650t,Whitbeck,TRUE,0
cerlz5dgzp4t,Whiston,TRUE,8
cwdnmry5m14t,Whiston,TRUE,0
cdd52egw28et,Whissonsett,TRUE,1
c4y268p96met,Whisby,TRUE,3
cr0mejz7enxt,Whipsnade,TRUE,1
ck7rdn2xdegt,Whippingham,TRUE,3
c680ypkeynnt,Whimple,TRUE,0
cmgm27062dgt,Whickham,TRUE,21
cgmxjyd1jg4t,Whetstone,TRUE,2
cllmrkzwr2wt,Whetstone,TRUE,14
cp29jzedjy8t,Wherwell,TRUE,0
c90ek8r5knrt,Wherstead,TRUE,11
c1kr68g26wyt,Whepstead,TRUE,8
cxrlk4ywknlt,Whenby,TRUE,0
cy4ngm8ygkwt,Whempstead,TRUE,0
czm9g685g7wt,Whelford,TRUE,2
cjkm56d05pjt,Wheldrake,TRUE,0
cwdnmry5m64t,Wheelock,TRUE,2
cdd52egw2ket,Wheaton Aston,TRUE,0
cr0mejz7e5xt,Wheatley,TRUE,0
c4y268p96det,Wheathampstead,TRUE,6
c51z9ypg9ret,Whauphill,TRUE,0
c680ypkey4nt,Whatton,TRUE,4
cmgm27062zgt,Whatstandwell,TRUE,5
ck7rdn2xd9gt,Whatlington,TRUE,0
cn1mzljez00t,Whatfield,TRUE,1
cgmxjyd1jr4t,Whatcote,TRUE,0
cllmrkzwr8wt,Wharton,TRUE,0
c7yjn8g6n25t,Wharram Percy,TRUE,0
c8zwn8k9n0yt,Wharram le Street,TRUE,0
cp29jzedjw8t,Wharncliffe Side,TRUE,0
c90ek8r5kwrt,Whaplode,TRUE,1
cy4ngm8yg2wt,Whalton,TRUE,1
cwdnmry5m84t,Whalley,TRUE,1
cerlz5dgzw4t,Whaligoe,TRUE,0
c0n168gw6r0t,Whaley Bridge,TRUE,0
c51z9ypg98et,Whaddon,TRUE,2
cjkm56d057jt,Whaddon,TRUE,7
cdd52egw20et,Weymouth,TRUE,3
cr0mejz7erxt,Weyhill,TRUE,0
cmgm270629gt,Weybridge,TRUE,3
c4y268p96get,Weybread,TRUE,0
c680ypkey9nt,Weybourne,TRUE,1
cn1mzljez20t,Wetwang,TRUE,0
c7yjn8g6155t,Wetton,TRUE,0
cgmxjyd1ek4t,Wetleyrocks,TRUE,1
czm9g685w5wt,Wethersfield,TRUE,0
c8zwn8k9l1yt,Wetheringsett,TRUE,3
cwlw3xz0107t,Wetherby,TRUE,4
c90ek8r59grt,Wetheral,TRUE,6
c4y268p9l7zt,West Wratting,TRUE,0
cmgm2706lppt,West Worthing,TRUE,2
c680ypkel2gt,West Worlington,TRUE,0
cn1mzljegkjt,West Worldham,TRUE,1
ck7rdn2x4lrt,West Woodhay,TRUE,0
c7yjn8g61z0t,West Woodburn,TRUE,0
cp29jzedlr8t,Westwood,TRUE,4
cllmrkzwp7rt,West Witton,TRUE,0
cgmxjyd1elet,West Wittering,TRUE,0
c1kr68g2l1jt,West Winterslow,TRUE,0
cp29jzedlk0t,West Wickham,TRUE,0
c90ek8r59jdt,West Wickham,TRUE,7
cxrlk4yw0g1t,West Wemyss,TRUE,1
cy4ngm8yjlmt,West Wellow,TRUE,0
cy4ngm8yjdwt,Westwell,TRUE,1
c0n168gwlw0t,Westward Ho!,TRUE,0
cxrlk4yw05lt,Westward,TRUE,0
c27968gylpmt,West Walton,TRUE,0
c0n168gwl4nt,West Tofts,TRUE,0
cwdnmry5z76t,West Tisted,TRUE,0
cjkm56d0rywt,West Tilbury,TRUE,3
cerlz5dgjnwt,West Thurrock,TRUE,4
c51z9ypgl4wt,West Thorney,TRUE,
cdd52egwyxwt,West Thirston,TRUE,0
c4y268p9lrzt,West Tarbert,TRUE,0
cn1mzljeg5jt,West Tanfield,TRUE,0
cmgm2706lkpt,West Stratton,TRUE,0
c680ypkelggt,West Stow,TRUE,8
ck7rdn2x4krt,West Stourmouth,TRUE,0
c7yjn8g6190t,West Stonesdale,TRUE,0
cllmrkzwp9rt,West Stoke,TRUE,0
cgmxjyd1e9et,West Stockwith,TRUE,1
c8zwn8k9ldpt,West Scrafton,TRUE,0
c1kr68g2lnjt,West Saltoun,TRUE,0
c27968gylz6t,Westruther,TRUE,0
c90ek8r596dt,West Runton,TRUE,0
cp29jzedl80t,West Rudham,TRUE,0
cxrlk4yw061t,West Row,TRUE,3
cy4ngm8yjrmt,West Rounton,TRUE,0
czm9g685wkjt,West Raynham,TRUE,1
c27968gyl5mt,West Ravendale,TRUE,0
c0n168gwl9nt,West Rasen,TRUE,0
cjkm56d0r9wt,West Rainton,TRUE,6
cwdnmry5zg6t,West Quantoxhead,TRUE,0
c51z9ypglpwt,West Putford,TRUE,0
c8zwn5l8l50t,East Prawle,TRUE,0
cdd52egwygwt,West Pilton,TRUE,17
cerlz5dgjkwt,West Pennard,TRUE,1
c27968gylg4t,West Peckham,TRUE,1
czm9g685w8lt,West Parley,TRUE,16
cjkm56d0rnjt,Westow,TRUE,0
c0n168gwlg4t,West Ord,TRUE,2
cwdnmry5zyyt,West Orchard,TRUE,1
cwdnmry5zj4t,Westonzoyland,TRUE,1
cr0mejz7ldxt,Weston upon Trent,TRUE,0
cdd52egwy7et,Weston upon Trent,TRUE,2
cmgm2706legt,Weston Underwood,TRUE,3
c4y268p9ljet,Weston Underwood,TRUE,0
c680ypkelmnt,Weston under Penyard,TRUE,1
cn1mzljeg90t,Weston under Lizard,TRUE,1
c7yjn8g6165t,Weston Turville,TRUE,0
c51z9ypglwet,Weston-super-Mare,TRUE,2
cllmrkzwpwwt,Weston Subedge,TRUE,1
ck7rdn2x4jgt,Weston Point,TRUE,1
c1kr68g2l2yt,Weston Patrick,TRUE,2
cgmxjyd1e14t,Weston on the Green,TRUE,3
c8zwn8k9l9yt,Weston on Avon,TRUE,1
c90ek8r595rt,Weston Lullingfields,TRUE,1
cp29jzedld8t,Weston in Gordano,TRUE,4
cerlz5dgje4t,Westoning,TRUE,1
cxrlk4yw0wlt,Weston Corbett,TRUE,2
c0n168gwlwnt,Weston,TRUE,4
cwdnmry5z56t,Weston,TRUE,1
c51z9ypglnwt,Weston,TRUE,1
c27968gylymt,Weston,TRUE,2
c51z9ypglget,Weston,TRUE,2
cdd52egwywet,Weston,TRUE,1
cerlz5dgjg4t,Weston,TRUE,2
cwdnmry5z54t,Weston,TRUE,0
c27968gyly6t,Weston,TRUE,6
cjkm56d0r0wt,Westoe,TRUE,4
cerlz5dgjdlt,West Norwood,TRUE,8
cdd52egwynwt,Westnewton,TRUE,0
cjkm56d0rd9t,West Myne,TRUE,0
czm9g685w5jt,Westmuir,TRUE,0
cdd52egwyg2t,West Monkton,TRUE,0
cr0mejz7lzlt,West Molesey,TRUE,3
cp29j5lz0yet,City of Westminster,TRUE,70
cerlz5dgjgwt,Westmill,TRUE,0
cr0mejz7lggt,Westmeston,TRUE,1
c4y268p9lp5t,West Mersea,TRUE,0
c680ypkelkxt,West Meon,TRUE,0
cmgm2706l05t,West Melton,TRUE,5
cn1mzljegjwt,West Marton,TRUE,0
ck7rdn2x42pt,West Malling,TRUE,1
cgmxjyd1ed0t,West Lydford,TRUE,1
c1kr68g2lgkt,West Lutton,TRUE,0
c8zwn8k9lk7t,West Lulworth,TRUE,0
cxrlk4yw0l5t,West Looe,TRUE,1
cp29jzedleyt,West Linton,TRUE,0
c680ypkeljgt,Westley Waterless,TRUE,0
cmgm2706lwpt,Westley,TRUE,8
cy4ngm8yjnyt,West Lexham,TRUE,1
c7yjn8g6170t,Westleton,TRUE,1
cllmrkzwpjrt,Westleigh,TRUE,0
c27968gyl94t,West Leake,TRUE,5
c0n168gwl14t,West Laroch,TRUE,1
cjkm56d0rm9t,West Langwell,TRUE,0
cwdnmry5znyt,West Langdon,TRUE,12
cerlz5dgjllt,West Kyo,TRUE,0
c51z9ypglz2t,West Knoyle,TRUE,0
cr0mejz7lmlt,West Kirby,TRUE,3
c4y268p9l25t,West Kington,TRUE,0
c680ypkel0xt,West Kilbride,TRUE,1
ck7rdn2x4rpt,West Kensington,TRUE,29
cn1mzljegmwt,West Keal,TRUE,0
c7yjn8g61j8t,West Kames,TRUE,0
cxrlk115ymrt,Itchenor,TRUE,0
cllmrkzwpmxt,West Hythe,TRUE,1
ck7rdn2x41rt,Westhouses,TRUE,6
cgmxjyd1e4et,Westhoughton,TRUE,11
c1kr68g2lrkt,West Horsley,TRUE,0
cp29jzedl9yt,West Hoathly,TRUE,0
c8zwn8k9l2pt,Westhide,TRUE,0
c90ek8r59ewt,West Heslerton,TRUE,0
cp29jzedl70t,Westhead,TRUE,1
cxrlk4yw0j5t,West Hauxwell,TRUE,1
cy4ngm8yjwyt,West Hatch,TRUE,0
c27968gylk4t,West Harting,TRUE,1
czm9g685welt,West Harptree,TRUE,0
c0n168gwlk4t,West Hanningfield,TRUE,3
cjkm56d0rg9t,West Hanney,TRUE,0
cxrlk4yw0d1t,Westhampnett,TRUE,0
cwdnmry5z0yt,West Ham,TRUE,20
c51z9ypgl22t,West Halton,TRUE,1
cdd52egwyl2t,West Hallam,TRUE,6
c4y268p9lk5t,West Hagbourne,TRUE,0
cmgm2706l45t,West Haddon,TRUE,0
cn1mzljeg6wt,West Grinstead,TRUE,0
c680ypkelzxt,West Grimstead,TRUE,3
c7yjn8g6108t,West Gorton,TRUE,55
cgmxjyd1e70t,West Gerinish,TRUE,0
c27968gyl4mt,Westgate on Sea,TRUE,3
cy4ngm8yjemt,Westgate,TRUE,0
cllmrkzwpgxt,West Firle,TRUE,0
cwdnmry5zl6t,Westfield,TRUE,0
c0n168gwldnt,Westfield,TRUE,0
czm9g685w4jt,Westfield,TRUE,1
c1kr68g2l7kt,West Felton,TRUE,0
cmgm2706lypt,Wester Urray,TRUE,0
c680ypkel1gt,Wester Rarichie,TRUE,0
cn1mzljegnjt,Wester Quarff,TRUE,0
cjkm56d0r1wt,Westerleigh,TRUE,2
ck7rdn2x40rt,Wester Inverwick,TRUE,0
cerlz5dgjxwt,Westerham,TRUE,0
c7yjn8g61w0t,Wester Gaulrig,TRUE,0
cr0mejz7l8gt,Westerfield,TRUE,11
cgmxjyd1ewet,Wester Fearn,TRUE,0
c4y268p9lzzt,Westerdale,TRUE,0
cdd52egwyzwt,Westerdale,TRUE,0
c1kr68g2lyjt,Wester Clynekirkton,TRUE,0
c8zwn8k9lept,Westenhanger,TRUE,1
cxrlk4yw0k5t,West End,TRUE,16
czm9g685wglt,West Dulwich,TRUE,10
c0n168gwl64t,West Drayton,TRUE,2
cjkm56d0r59t,West Drayton,TRUE,5
cwdnmry5zmyt,West Down,TRUE,1
cerlz5dgjzlt,West Dereham,TRUE,0
cdd52egwy22t,West Derby,TRUE,44
cmgm2706l25t,West Dean,TRUE,0
cr0mejz7lelt,West Dean,TRUE,0
c4y268p9l65t,West Dean,TRUE,0
ck7rdn2x4dpt,West Cults,TRUE,6
cn1mzljegzwt,West Croachy,TRUE,0
cjkm52r6jlzt,Cranmore,TRUE,0
c7yjn8g61n8t,West Cottingwith,TRUE,0
c90ek8r597dt,Westcott,TRUE,0
cp29jzedlg0t,Westcott,TRUE,0
cxrlk4yw071t,Westcote,TRUE,1
cllmrkzwprxt,West Cornforth,TRUE,2
cgmxjyd1ej0t,West Coker,TRUE,2
c1kr68g2l6kt,West Clandon,TRUE,3
cwdnmkzr46kt,Cilrhedyn,TRUE,0
c8zwn8k9ln7t,West Chinnock,TRUE,0
cp29jzedljyt,West Chiltington,TRUE,0
c90ek8r59kwt,West Chevington,TRUE,0
cxrlk4yw005t,West Challow,TRUE,0
cy4ngm8yjjyt,West Chaldon,TRUE,0
czm9g685wwlt,West Canisbay,TRUE,0
c0n168gwll4t,West Calder,TRUE,1
cjkm56d0rr9t,West Byfleet,TRUE,4
cerlz5dgjjlt,West Butterwick,TRUE,4
c0n168gwlmnt,Westbury on Severn,TRUE,0
cerlz5dgj0wt,Westbury,TRUE,1
cwdnmry5ze6t,Westbury,TRUE,1
cjkm56d0rzwt,Westbury,TRUE,2
czm9g685wljt,Westbury-sub-Mendip,TRUE,1
cwdnmry5zzyt,West Burton,TRUE,0
cdd52egwyy2t,West Buckland,TRUE,0
c51z9ypgll2t,West Buckland,TRUE,1
czm9g685wwpt,West Bromwich,TRUE,62
c27968gylllt,West Brompton,TRUE,94
cjkm56d0rr4t,West Bridgford,TRUE,32
c0n168gwllet,West Bretton,TRUE,1
c90ek8r59ywt,West End,TRUE,0
cdd52egwy6wt,Westbourne,TRUE,0
cwdnmry5zzkt,West Boldon,TRUE,11
c51z9ypgllyt,West Bergholt,TRUE,8
cr0mejz7llkt,West Bedfont,TRUE,5
cdd52egwyy4t,West Beckham,TRUE,1
c4y268p9llyt,West Bay,TRUE,0
cmgm2706lldt,West Barsham,TRUE,0
cn1mzljegg2t,West Barkwith,TRUE,0
ck7rdn2x48jt,West Barcloy,TRUE,0
c7yjn8g6146t,West Bagborough,TRUE,0
cllmrkzwpyjt,West Auckland,TRUE,0
c8zwn8k9lmdt,West Ashton,TRUE,2
cgmxjyd1e8wt,West Ashby,TRUE,1
c1kr68g2lj1t,West Anstey,TRUE,0
cp29jzedlpet,West Alvington,TRUE,1
c90ek8r591et,West Acre,TRUE,0
cxrlk4yw0pjt,West Aberthaw,TRUE,1
cy4ngm8yj9gt,Wervin,TRUE,5
czm9g685wppt,Werrington,TRUE,6
c27968gylwlt,Werrington,TRUE,0
c0n168gwl0et,Wereham,TRUE,0
cjkm56d0r84t,Weobley,TRUE,0
cwdnmry5zpkt,Wenvoe,TRUE,33
c51z9ypgldyt,Wentworth,TRUE,2
cerlz5dgj89t,Wentworth,TRUE,10
cdd52egwym4t,Wentnor,TRUE,0
cmgm2706l8dt,Wensley,TRUE,0
c4y268p9l5yt,Wennington,TRUE,0
cn1mzljeg82t,Wenhaston,TRUE,0
c680ypkelr4t,Wendy,TRUE,2
ck7rdn2x4wjt,Wendron,TRUE,1
c7yjn8g61p6t,Wendover,TRUE,0
cllmrkzwpejt,Wendling,TRUE,1
c1kr68g2l51t,Wendlebury,TRUE,1
cgmxjyd1e2wt,Wendens Ambo,TRUE,0
c90ek8r59pet,Wemyss Bay,TRUE,0
c8zwn8k9lpdt,Wembury,TRUE,20
cxrlk4yw0ejt,Wembley,TRUE,11
c27968gyldlt,Wem,TRUE,3
czm9g685wdpt,Welwyn Garden City,TRUE,3
c0n168gwleet,Welwyn,TRUE,8
cjkm56d0rj4t,Welwick,TRUE,2
cwdnmry5zwkt,Welton le Wold,TRUE,0
cr0mejz7l6kt,Welton,TRUE,0
cdd52egwy94t,"Welton, East Yorkshire",TRUE,1
cerlz5dgj19t,Welton,TRUE,0
c51z9ypglmyt,Welton,TRUE,0
c680ypkel64t,Welshpool,TRUE,2
cmgm2706l5dt,Welshampton,TRUE,1
ck7rdn2x4mjt,Welney,TRUE,0
cllmrkzwp6jt,Wells of Ythan,TRUE,0
c7yjn8g61x6t,Wells-next-the-Sea,TRUE,0
cgmxjyd1e5wt,Wells,TRUE,1
c8zwn8k9lxdt,Wellow,TRUE,3
c1kr68g2lx1t,Wellow,TRUE,2
cxrlk4yw0mjt,Wellington,TRUE,7
c90ek8r59xet,Wellington,TRUE,0
cp29jzedl0et,Wellington,TRUE,1
cy4ngm8yj6gt,Wellingore,TRUE,1
c27968gylxlt,Wellingham,TRUE,1
czm9g685wnpt,Wellingborough,TRUE,3
c0n168gwlxet,Welling,TRUE,6
cjkm56d0r44t,Wellesbourne Mountford,TRUE,1
c51z9ypglxyt,Wellesbourne Hastings,TRUE,1
cerlz5dgjy9t,Welland,TRUE,1
cwdnmry5z4kt,Well,TRUE,0
cr0mejz7lwkt,Welford,TRUE,0
cdd52egwyj4t,Welford,TRUE,0
c4y268p9lxyt,Weldon,TRUE,1
cmgm2706lndt,Welcombe,TRUE,0
cn1mzljegy2t,Welby,TRUE,1
ck7rdn2x4zjt,Welbury,TRUE,0
c7yjn8g61e6t,Welburn,TRUE,0
cllmrkzwp0jt,Welbourn,TRUE,1
cgmxjyd1e6wt,Welborne,TRUE,0
cxrlk4yw02jt,Weeton,TRUE,0
c8zwn8k9l5dt,Weeton,TRUE,8
cp29jzedl5et,Weeting,TRUE,1
c90ek8r59det,Weethley,TRUE,0
cy4ngm8yjzgt,Weem,TRUE,1
c27968gyl2lt,Weeley,TRUE,1
cjkm56d0r24t,Week Saint Mary,TRUE,0
czm9g685wypt,Weekley,TRUE,2
c0n168gwlpet,Weeke,TRUE,1
cwdnmry5zkkt,Weeford,TRUE,2
cerlz5dgj49t,Weedon Bec,TRUE,0
c51z9ypgljyt,Weedon,TRUE,0
cdd52egwyr4t,Wednesfield,TRUE,16
c27968gyl2jt,Wednesbury,TRUE,31
czm9g685wymt,Wedmore,TRUE,1
c0n168gwlp5t,Wedderlie,TRUE,0
cjkm56d0r2pt,Weaverthorpe,TRUE,0
cerlz5dgj9et,Weaverham,TRUE,1
c51z9ypglegt,Weathercote,TRUE,0
cr0mejz7l18t,Weaste,TRUE,50
cdd52egwypnt,Weasenham,TRUE,1
cn1mzljegpmt,Wear Head,TRUE,0
c4y268p9lw7t,Weare Giffard,TRUE,0
cmgm2706l1kt,Weare,TRUE,1
c680ypkel5kt,Wealdstone,TRUE,5
ck7rdn2x4p6t,Weald,TRUE,2
cllmrkzwp1pt,Waxholme,TRUE,2
cgmxjyd1ep8t,Waxham,TRUE,0
c1kr68g2lz5t,Wawne,TRUE,1
c8zwn8k9lrxt,Wavertree,TRUE,47
c90ek8r5944t,Waverton,TRUE,0
cp29jzedl15t,Waverton,TRUE,2
cy4ngm8yj1xt,Wavendon,TRUE,6
c27968gylr1t,Warehorne,TRUE,0
c51z9eew2g8t,Hermon,TRUE,0
c27968gyl0jt,Wauldby,TRUE,1
czm9g685w1mt,Watton at Stone,TRUE,5
cwdnmry5z98t,Watton,TRUE,0
c0n168gwl25t,Watton,TRUE,0
cdd52egwyent,Wattisham,TRUE,0
c51z9ypglygt,Wattisfield,TRUE,2
cr0mejz7lj8t,Watten,TRUE,0
c680ypkelpkt,Watlington,TRUE,0
cmgm2706l7kt,Watlington,TRUE,0
cn1mzljeglmt,Wath upon Dearne,TRUE,5
cgmxjyd1ey8t,Wath,TRUE,0
c7yjn8g618nt,Wath,TRUE,0
c8zwn8k9l8xt,Watford,TRUE,0
c1kr68g2l85t,Watford,TRUE,4
cxrlk4yw044t,Waterside,TRUE,2
c90ek8r5984t,Waterside,TRUE,0
czm9g685w6mt,Waterperry,TRUE,0
cllmrkzwpxpt,Water Orton,TRUE,1
cn1mzljegxmt,Water Newton,TRUE,6
cn1mzljepw6t,Seaforth,TRUE,43
cjkm56d0r6pt,Waterlooville,TRUE,0
c51z9ypglkgt,Wateringbury,TRUE,3
cr0mejz7lx8t,Waterhouses,TRUE,0
cdd52egwy4nt,Waterhouses,TRUE,0
c680ypkel7kt,Waterfall,TRUE,0
cmgm2706lxkt,Waterden,TRUE,0
c7yjn8g61lnt,Waterbeck,TRUE,0
c4y268p9ln7t,Waterbeach,TRUE,0
c90ek8r5924t,Watchfield,TRUE,1
c8zwn8k9lgxt,Watchet,TRUE,0
czm9g685wxmt,Wass,TRUE,1
c27968gylmjt,Wasperton,TRUE,2
cy4ngm8yjxxt,Waskerley,TRUE,0
cxrlk4yw0x4t,Wasing,TRUE,1
cjkm56d0rlpt,Washington,TRUE,4
c0n168gwly5t,Washington,TRUE,0
cwdnmry5zx8t,Washingborough,TRUE,9
cerlz5dgj2et,Washford,TRUE,0
c51z9ypgl5gt,Washfield,TRUE,0
cn1mzljeg4mt,Warwick,TRUE,6
c4y268p9le7t,Warwick,TRUE,8
c680ypkeldkt,Warton,TRUE,1
cmgm2706lrkt,Warton,TRUE,0
ck7rdn2x456t,Wartnaby,TRUE,5
c7yjn8g61rnt,Wartling,TRUE,0
cllmrkzwpdpt,Warthill,TRUE,0
cgmxjyd1e08t,Warter,TRUE,0
c1kr68g2l05t,Warsop,TRUE,2
c90ek8r59m4t,Warslow,TRUE,0
cxrlk4yw0z4t,Warsash,TRUE,0
cp29jzedl65t,Warrington,TRUE,5
c8zwn8k9l4xt,Warrington,TRUE,0
cy4ngm8yj0xt,Warrenpoint,TRUE,0
c27968gyljjt,Warrenby,TRUE,2
cwdnmry5z28t,Warren,TRUE,2
c0n168gwlz5t,Warren,TRUE,0
cjkm56d0rept,Warnham,TRUE,0
cerlz5dgjret,Warnford,TRUE,0
c51z9ypgl1gt,Warmsworth,TRUE,6
cdd52egwydnt,Warmley,TRUE,4
c27968gyl71t,Warminster,TRUE,0
c0n168gwln9t,Warmington,TRUE,0
cjkm56d0rkdt,Warmington,TRUE,0
czm9g685wmrt,Warmingham,TRUE,2
cdd52egwydyt,Warlingham,TRUE,0
c51z9ypgl19t,Warleggan,TRUE,0
cr0mejz7l0pt,Warkworth,TRUE,0
cerlz5dgjr6t,Warkworth,TRUE,5
cmgm2706lgnt,Warkleigh,TRUE,0
cn1mzljeg1pt,Wark,TRUE,0
cgmxjyd1emmt,Wark,TRUE,0
c7yjn8g61ylt,Waringstown,TRUE,2
c4y268p9ly4t,Waringsford,TRUE,0
c680ypkel8wt,Waringfield,TRUE,2
ck7rdn2x47nt,Warham,TRUE,0
cllmrkzwpldt,Wargrave,TRUE,0
c1kr68g2lkdt,Warfield,TRUE,1
c8zwn8k9lz6t,Waresley,TRUE,2
cp29jzedl2wt,Warenford,TRUE,0
cxrlk4yw08wt,Wareham,TRUE,0
cy4ngm8yjpet,Ware,TRUE,2
c90ek8r59lgt,Wardle,TRUE,7
czm9g685w2rt,Wardington,TRUE,5
cwdnmry5z1nt,Warden,TRUE,1
cjkm56d0rwdt,Warden,TRUE,0
c0n168gwl59t,Warcop,TRUE,0
cerlz5dgjp6t,Warburton,TRUE,2
c51z9ypgl69t,Warbstow,TRUE,0
cdd52egwy8yt,Warboys,TRUE,1
cr0mejz7lnpt,Warborough,TRUE,1
c4y268p9lm4t,Warbleton,TRUE,0
c7yjn8g61klt,Wappenham,TRUE,0
ck7rdn2x4ent,Wantage,TRUE,0
cmgm2706ldnt,Wanstrow,TRUE,0
c680ypkelnwt,Wanstead,TRUE,18
cgmxjyd1ezmt,Wansford,TRUE,2
cllmrkzwp5dt,Wansford,TRUE,0
c1kr68g2lddt,Wanlockhead,TRUE,0
c8zwn8k9l76t,Wangford,TRUE,0
cp29jzedlmwt,Wandsworth,TRUE,32
cxrlk4yw0nwt,Wanborough,TRUE,6
czm9g685w7rt,Wambrook,TRUE,0
c0n168gwlj9t,Walworth,TRUE,70
c27968gyle1t,Walworth,TRUE,0
cerlz5dgj76t,Walton West,TRUE,0
c51z9ypglr9t,Walton upon Trent,TRUE,6
cwdnmry5z6nt,Walton-on-Thames,TRUE,3
cjkm56d0rpdt,Walton-on-the-Naze,TRUE,0
cy4ngm8yj2et,Walton,TRUE,46
cr0mejz7l5pt,Walton on the Hill,TRUE,0
cdd52egwykyt,Walton le Wolds,TRUE,4
c4y268p9ld4t,Walton le Dale,TRUE,12
cmgm2706lznt,Walton in Gordano,TRUE,4
c680ypkel4wt,Walton East,TRUE,0
cxrlk4yw09wt,Walton,TRUE,0
c90ek8r59wgt,Walton,TRUE,6
cp29jzedlywt,Walton,TRUE,1
c8zwn8k9l66t,Walton,TRUE,3
c1kr68g2lwdt,Walton,TRUE,0
c27968gyln1t,Walthamstow,TRUE,19
czm9g685w0rt,Waltham St Lawrence,TRUE,1
cjkm56d0r7dt,Waltham on the Wolds,TRUE,4
c0n168gwlr9t,Waltham Holy Cross,TRUE,0
cerlz5dgjw6t,Waltham Cross,TRUE,4
c51z9ypgl89t,Waltham Abbey,TRUE,4
cr0mejz7lrpt,Waltham,TRUE,3
cdd52egwy0yt,Waltham,TRUE,0
cwdnmry5z8nt,Waltham,TRUE,0
c4y268p9lg4t,Walston,TRUE,0
cmgm2706l9nt,Walsoken,TRUE,0
ck7rdn2x4gnt,Walsham le Willows,TRUE,1
cn1mzljeg2pt,Walsgrave on Sowe,TRUE,27
c680ypkel9wt,Walsden,TRUE,2
c7yjn8g612lt,Walsall Wood,TRUE,7
cllmrkzwp8dt,Walsall,TRUE,13
cgmxjyd1ermt,Walpole Saint Peter,TRUE,0
c1kr68g2lmdt,Walpole Saint Andrew,TRUE,0
cp29jzedlwwt,Walpole,TRUE,0
c8zwn8k9l06t,Walpole,TRUE,0
cy4ngm8y9det,Walmsgate,TRUE,0
cxrlk4ywp5wt,Walmersley,TRUE,5
c27968gywz1t,Walmer,TRUE,0
c90ek8r51ggt,Wallsend,TRUE,24
czm9g685pzdt,Wallington,TRUE,0
cdd52egwm7yt,Wallington,TRUE,8
cerlz5dg8e6t,Wallington,TRUE,13
c27968gywzwt,Wallingford,TRUE,1
cerlz5dg8e5t,Wall Houses,TRUE,2
c0n168gw07xt,Wallerscote,TRUE,1
c51z9ypgdw9t,Wallasey,TRUE,46
cwdnmry5pj9t,Wall,TRUE,1
c51z9ypgdwkt,Walkley,TRUE,23
cr0mejz7pd0t,Walkington,TRUE,1
cdd52egwm71t,Walkhampton,TRUE,0
c4y268p95jmt,Walkern,TRUE,5
cmgm27068ezt,Walkerith,TRUE,1
c680ypkerm9t,Walkeringham,TRUE,1
ck7rdn2x8xxt,Walker Gate,TRUE,21
cn1mzlje8e9t,Walkerburn,TRUE,0
cllmrkzwyw4t,Walker,TRUE,21
c7yjn8g6467t,Walkden,TRUE,11
cgmxjyd181lt,Walgrave,TRUE,0
cp29jzedpd9t,Walford,TRUE,1
c8zwn8k9m9kt,Walford,TRUE,1
c90ek8r515yt,Walesby,TRUE,0
c1kr68g2j2nt,Walesby,TRUE,1
cxrlk4ywpwkt,Wales,TRUE,1
cy4ngm8y9yjt,Waldron,TRUE,0
c27968gywywt,Waldringfield,TRUE,1
cjkm56d0802t,Waldershare,TRUE,12
cerlz5dg8g5t,Walcott,TRUE,0
cwdnmry5p59t,Walcott,TRUE,0
cr0mejz7p70t,Walcot,TRUE,0
cdd52egwmw1t,Walcot,TRUE,1
c4y268p959mt,Walberton,TRUE,1
c680ypkere9t,Walberswick,TRUE,0
cmgm270686zt,Wakerley,TRUE,0
cx1m7zg0wy7t,Wakefield,TRUE,9
ck7rdn2x81xt,Wainscott,TRUE,2
c7yjn8g6477t,Wainfleet All Saints,TRUE,2
cllmrkzwyj4t,Waenfawr,TRUE,0
cgmxjyd184lt,Wadworth,TRUE,4
c1kr68g2j9nt,Wadsley,TRUE,23
